,source_pid,des_pid,time,relationship,source,destination
117,900,4900,2023-09-27 07:08:11.733,access,C:\Windows\system32\svchost.exe,C:\Windows\SysWOW64\DllHost.exe
118,5556,5556,2023-09-27 07:08:11.733,load,C:\Windows\explorer.exe,C:\Windows\System32\sendmail.dll
119,900,900,2023-09-27 07:08:11.748,reg_create_del,C:\Windows\system32\svchost.exe,HKLM\SOFTWARE
120,900,900,2023-09-27 07:08:11.748,reg_create_del,C:\Windows\system32\svchost.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001
121,900,900,2023-09-27 07:08:11.748,reg_create_del,C:\Windows\system32\svchost.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001_Classes
122,5556,5556,2023-09-27 07:08:11.748,load,C:\Windows\explorer.exe,C:\Windows\System32\wpdshext.dll
123,5556,5556,2023-09-27 07:08:11.748,load,C:\Windows\explorer.exe,C:\Windows\System32\EhStorAPI.dll
124,4968,4968,2023-09-27 07:08:11.795,reg_set_value,C:\Windows\system32\sihost.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.SkypeApp_kzf8qxf38zg5c\WasEverActivated
125,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\dllhost.exe
126,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\System32\ntdll.dll
127,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\ntdll.dll
128,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\System32\wow64.dll
129,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\System32\wow64win.dll
130,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\System32\wow64cpu.dll
131,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\kernel32.dll
132,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\KernelBase.dll
133,600,4900,2023-09-27 07:08:11.795,access,C:\Windows\system32\csrss.exe,C:\Windows\SysWOW64\DllHost.exe
134,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\apphelp.dll
135,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\ucrtbase.dll
136,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\combase.dll
137,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\rpcrt4.dll
138,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\kernel.appcore.dll
139,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\msvcrt.dll
140,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\bcryptprimitives.dll
141,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\clbcatq.dll
142,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\sechost.dll
143,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\user32.dll
144,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\win32u.dll
145,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\gdi32.dll
146,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\gdi32full.dll
147,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\msvcp_win.dll
148,4900,4900,2023-09-27 07:08:11.795,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\imm32.dll
149,1000,4900,2023-09-27 07:08:11.795,access,C:\Windows\system32\svchost.exe,C:\Windows\SysWOW64\DllHost.exe
150,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\uxtheme.dll
